barcode,in_tissue,array_row,array_col,pxl_row,pxl_col
SYNTH-36-4-1-Topic-8-Cell-4,1,36.0,4.0,3639.956832412776,430.6341564848351
SYNTH-36-4-1-Topic-8-Cell-5,1,36.0,4.0,3589.8734502809575,342.75095642032295
SYNTH-36-5-1-Topic-0-Cell-1,1,36.0,5.0,3600.0,500.0
SYNTH-36-5-1-Topic-8-Cell-2,1,36.0,5.0,3619.6357488094313,478.5655098336136
SYNTH-36-5-1-Topic-8-Cell-3,1,36.0,5.0,3559.047797432964,503.59403741055417
SYNTH-36-5-1-Topic-8-Cell-4,1,36.0,5.0,3639.956832412776,530.6341564848351
SYNTH-36-5-1-Topic-8-Cell-5,1,36.0,5.0,3589.8734502809575,442.75095642032295
SYNTH-36-6-1-Topic-0-Cell-1,1,36.0,6.0,3600.0,600.0
SYNTH-36-6-1-Topic-4-Cell-2,1,36.0,6.0,3621.9534345634997,576.0355114624546
SYNTH-36-6-1-Topic-8-Cell-3,1,36.0,6.0,3554.214045615883,604.0182559818381
SYNTH-36-6-1-Topic-8-Cell-4,1,36.0,6.0,3644.6730967202666,634.2500281667286
SYNTH-36-7-1-Topic-8-Cell-1,1,36.0,7.0,3600.0,700.0
SYNTH-36-7-1-Topic-10-Cell-2,1,36.0,7.0,3621.9534345634997,676.0355114624546
SYNTH-36-7-1-Topic-10-Cell-3,1,36.0,7.0,3554.214045615883,704.0182559818381
SYNTH-36-7-1-Topic-10-Cell-4,1,36.0,7.0,3644.6730967202666,734.2500281667286
SYNTH-36-8-1-Topic-0-Cell-1,1,36.0,8.0,3600.0,800.0
SYNTH-36-8-1-Topic-0-Cell-2,1,36.0,8.0,3621.9534345634997,776.0355114624546
SYNTH-36-8-1-Topic-0-Cell-3,1,36.0,8.0,3554.214045615883,804.0182559818381
SYNTH-36-8-1-Topic-8-Cell-4,1,36.0,8.0,3644.6730967202666,834.2500281667286
SYNTH-36-9-1-Topic-8-Cell-1,1,36.0,9.0,3600.0,900.0
SYNTH-36-9-1-Topic-8-Cell-2,1,36.0,9.0,3619.6357488094313,878.5655098336136
SYNTH-36-9-1-Topic-8-Cell-3,1,36.0,9.0,3559.047797432964,903.5940374105542
SYNTH-36-9-1-Topic-8-Cell-4,1,36.0,9.0,3639.956832412776,930.6341564848351
SYNTH-36-9-1-Topic-8-Cell-5,1,36.0,9.0,3589.8734502809575,842.750956420323
SYNTH-36-10-1-Topic-8-Cell-1,1,36.0,10.0,3600.0,1000.0
SYNTH-36-10-1-Topic-8-Cell-2,1,36.0,10.0,3619.6357488094313,978.5655098336136
SYNTH-36-10-1-Topic-9-Cell-3,1,36.0,10.0,3559.047797432964,1003.5940374105542
SYNTH-36-10-1-Topic-9-Cell-4,1,36.0,10.0,3639.956832412776,1030.634156484835
SYNTH-36-10-1-Topic-9-Cell-5,1,36.0,10.0,3589.8734502809575,942.750956420323
SYNTH-36-11-1-Topic-0-Cell-1,1,36.0,11.0,3600.0,1100.0
SYNTH-36-11-1-Topic-0-Cell-2,1,36.0,11.0,3619.6357488094313,1078.5655098336135
SYNTH-36-11-1-Topic-8-Cell-3,1,36.0,11.0,3559.047797432964,1103.5940374105542
SYNTH-36-11-1-Topic-8-Cell-4,1,36.0,11.0,3639.956832412776,1130.634156484835
SYNTH-36-11-1-Topic-8-Cell-5,1,36.0,11.0,3589.8734502809575,1042.750956420323
SYNTH-36-12-1-Topic-8-Cell-1,1,36.0,12.0,3600.0,1200.0
SYNTH-36-12-1-Topic-8-Cell-2,1,36.0,12.0,3619.6357488094313,1178.5655098336135
SYNTH-36-12-1-Topic-9-Cell-3,1,36.0,12.0,3559.047797432964,1203.5940374105542
SYNTH-36-12-1-Topic-9-Cell-4,1,36.0,12.0,3639.956832412776,1230.634156484835
SYNTH-36-12-1-Topic-9-Cell-5,1,36.0,12.0,3589.8734502809575,1142.750956420323
SYNTH-36-13-1-Topic-2-Cell-1,1,36.0,13.0,3600.0,1300.0
SYNTH-36-13-1-Topic-8-Cell-2,1,36.0,13.0,3619.6357488094313,1278.5655098336135
SYNTH-36-13-1-Topic-9-Cell-3,1,36.0,13.0,3559.047797432964,1303.5940374105542
SYNTH-36-13-1-Topic-9-Cell-4,1,36.0,13.0,3639.956832412776,1330.634156484835
SYNTH-36-13-1-Topic-9-Cell-5,1,36.0,13.0,3589.8734502809575,1242.750956420323
SYNTH-36-14-1-Topic-10-Cell-1,1,36.0,14.0,3600.0,1400.0
SYNTH-36-14-1-Topic-10-Cell-2,1,36.0,14.0,3619.6357488094313,1378.5655098336135
SYNTH-36-14-1-Topic-10-Cell-3,1,36.0,14.0,3559.047797432964,1403.5940374105542
SYNTH-36-14-1-Topic-10-Cell-4,1,36.0,14.0,3639.956832412776,1430.634156484835
SYNTH-36-14-1-Topic-10-Cell-5,1,36.0,14.0,3589.8734502809575,1342.750956420323
SYNTH-36-15-1-Topic-0-Cell-1,1,36.0,15.0,3600.0,1500.0
SYNTH-36-15-1-Topic-4-Cell-2,1,36.0,15.0,3621.9534345634997,1476.0355114624547
SYNTH-36-15-1-Topic-8-Cell-3,1,36.0,15.0,3554.214045615883,1504.0182559818381
SYNTH-36-15-1-Topic-8-Cell-4,1,36.0,15.0,3644.6730967202666,1534.2500281667287
SYNTH-36-16-1-Topic-0-Cell-1,1,36.0,16.0,3600.0,1600.0
SYNTH-36-16-1-Topic-0-Cell-2,1,36.0,16.0,3617.924904260718,1580.4330770454126
SYNTH-36-16-1-Topic-0-Cell-3,1,36.0,16.0,3562.615924790856,1603.2808922704633
SYNTH-36-16-1-Topic-8-Cell-4,1,36.0,16.0,3636.475430731551,1627.9650308948123
SYNTH-36-16-1-Topic-8-Cell-5,1,36.0,16.0,3590.755767148638,1547.7390123930243
SYNTH-36-16-1-Topic-8-Cell-6,1,36.0,16.0,3568.152376652497,1650.065579198177
SYNTH-36-17-1-Topic-0-Cell-1,1,36.0,17.0,3600.0,1700.0
SYNTH-36-17-1-Topic-0-Cell-2,1,36.0,17.0,3619.6357488094313,1678.5655098336135
SYNTH-36-17-1-Topic-7-Cell-3,1,36.0,17.0,3559.047797432964,1703.5940374105542
SYNTH-36-17-1-Topic-8-Cell-4,1,36.0,17.0,3639.956832412776,1730.634156484835
SYNTH-36-17-1-Topic-8-Cell-5,1,36.0,17.0,3589.8734502809575,1642.750956420323
SYNTH-36-18-1-Topic-0-Cell-1,1,36.0,18.0,3600.0,1800.0
SYNTH-36-18-1-Topic-8-Cell-2,1,36.0,18.0,3619.6357488094313,1778.5655098336135
SYNTH-36-18-1-Topic-8-Cell-3,1,36.0,18.0,3559.047797432964,1803.5940374105542
SYNTH-36-18-1-Topic-8-Cell-4,1,36.0,18.0,3639.956832412776,1830.634156484835
SYNTH-36-18-1-Topic-9-Cell-5,1,36.0,18.0,3589.8734502809575,1742.750956420323
SYNTH-36-19-1-Topic-7-Cell-1,1,36.0,19.0,3600.0,1900.0
SYNTH-36-19-1-Topic-8-Cell-2,1,36.0,19.0,3619.6357488094313,1878.5655098336135
SYNTH-36-19-1-Topic-8-Cell-3,1,36.0,19.0,3559.047797432964,1903.5940374105542
SYNTH-36-19-1-Topic-9-Cell-4,1,36.0,19.0,3639.956832412776,1930.634156484835
SYNTH-36-19-1-Topic-9-Cell-5,1,36.0,19.0,3589.8734502809575,1842.750956420323
SYNTH-36-20-1-Topic-5-Cell-1,1,36.0,20.0,3600.0,2000.0
SYNTH-36-20-1-Topic-7-Cell-2,1,36.0,20.0,3619.6357488094313,1978.5655098336135
SYNTH-36-20-1-Topic-9-Cell-3,1,36.0,20.0,3559.047797432964,2003.5940374105542
SYNTH-36-20-1-Topic-10-Cell-4,1,36.0,20.0,3639.956832412776,2030.634156484835
SYNTH-36-20-1-Topic-10-Cell-5,1,36.0,20.0,3589.8734502809575,1942.750956420323
SYNTH-36-21-1-Topic-0-Cell-1,1,36.0,21.0,3600.0,2100.0
SYNTH-36-21-1-Topic-8-Cell-2,1,36.0,21.0,3619.6357488094313,2078.5655098336138
SYNTH-36-21-1-Topic-8-Cell-3,1,36.0,21.0,3559.047797432964,2103.594037410554
SYNTH-36-21-1-Topic-8-Cell-4,1,36.0,21.0,3639.956832412776,2130.634156484835
SYNTH-36-21-1-Topic-8-Cell-5,1,36.0,21.0,3589.8734502809575,2042.750956420323
SYNTH-36-22-1-Topic-0-Cell-1,1,36.0,22.0,3600.0,2200.0
SYNTH-36-22-1-Topic-0-Cell-2,1,36.0,22.0,3617.924904260718,2180.4330770454126
SYNTH-36-22-1-Topic-0-Cell-3,1,36.0,22.0,3562.615924790856,2203.2808922704635
SYNTH-36-22-1-Topic-0-Cell-4,1,36.0,22.0,3636.475430731551,2227.965030894812
SYNTH-36-22-1-Topic-0-Cell-5,1,36.0,22.0,3590.755767148638,2147.7390123930245
SYNTH-36-22-1-Topic-0-Cell-6,1,36.0,22.0,3568.152376652497,2250.065579198177
SYNTH-36-23-1-Topic-0-Cell-1,1,36.0,23.0,3600.0,2300.0
SYNTH-36-23-1-Topic-8-Cell-2,1,36.0,23.0,3617.924904260718,2280.4330770454126
SYNTH-36-23-1-Topic-8-Cell-3,1,36.0,23.0,3562.615924790856,2303.2808922704635
SYNTH-36-23-1-Topic-8-Cell-4,1,36.0,23.0,3636.475430731551,2327.965030894812
SYNTH-36-23-1-Topic-8-Cell-5,1,36.0,23.0,3590.755767148638,2247.7390123930245
SYNTH-36-23-1-Topic-8-Cell-6,1,36.0,23.0,3568.152376652497,2350.065579198177
SYNTH-36-24-1-Topic-7-Cell-1,1,36.0,24.0,3600.0,2400.0
SYNTH-36-24-1-Topic-8-Cell-2,1,36.0,24.0,3619.6357488094313,2378.5655098336138
SYNTH-36-24-1-Topic-9-Cell-3,1,36.0,24.0,3559.047797432964,2403.594037410554
SYNTH-36-24-1-Topic-9-Cell-4,1,36.0,24.0,3639.956832412776,2430.634156484835
SYNTH-36-24-1-Topic-9-Cell-5,1,36.0,24.0,3589.8734502809575,2342.750956420323
SYNTH-36-26-1-Topic-0-Cell-1,1,36.0,26.0,3600.0,2600.0
SYNTH-36-26-1-Topic-0-Cell-2,1,36.0,26.0,3619.6357488094313,2578.5655098336138
SYNTH-36-26-1-Topic-8-Cell-3,1,36.0,26.0,3559.047797432964,2603.594037410554
SYNTH-36-26-1-Topic-8-Cell-4,1,36.0,26.0,3639.956832412776,2630.634156484835
SYNTH-36-26-1-Topic-8-Cell-5,1,36.0,26.0,3589.8734502809575,2542.750956420323
SYNTH-36-27-1-Topic-0-Cell-1,1,36.0,27.0,3600.0,2700.0
SYNTH-36-27-1-Topic-7-Cell-2,1,36.0,27.0,3617.924904260718,2680.4330770454126
SYNTH-36-27-1-Topic-7-Cell-3,1,36.0,27.0,3562.615924790856,2703.2808922704635
SYNTH-36-27-1-Topic-8-Cell-4,1,36.0,27.0,3636.475430731551,2727.965030894812
SYNTH-36-27-1-Topic-8-Cell-5,1,36.0,27.0,3590.755767148638,2647.7390123930245
SYNTH-36-27-1-Topic-8-Cell-6,1,36.0,27.0,3568.152376652497,2750.065579198177
SYNTH-36-28-1-Topic-0-Cell-1,1,36.0,28.0,3600.0,2800.0
SYNTH-36-28-1-Topic-5-Cell-2,1,36.0,28.0,3619.6357488094313,2778.5655098336138
SYNTH-36-28-1-Topic-5-Cell-3,1,36.0,28.0,3559.047797432964,2803.594037410554
SYNTH-36-28-1-Topic-7-Cell-4,1,36.0,28.0,3639.956832412776,2830.634156484835
SYNTH-36-28-1-Topic-8-Cell-5,1,36.0,28.0,3589.8734502809575,2742.750956420323
SYNTH-36-29-1-Topic-0-Cell-1,1,36.0,29.0,3600.0,2900.0
SYNTH-36-29-1-Topic-8-Cell-2,1,36.0,29.0,3619.6357488094313,2878.5655098336138
SYNTH-36-29-1-Topic-8-Cell-3,1,36.0,29.0,3559.047797432964,2903.594037410554
SYNTH-36-29-1-Topic-8-Cell-4,1,36.0,29.0,3639.956832412776,2930.634156484835
SYNTH-36-29-1-Topic-8-Cell-5,1,36.0,29.0,3589.8734502809575,2842.750956420323
SYNTH-36-30-1-Topic-0-Cell-1,1,36.0,30.0,3600.0,3000.0
SYNTH-36-30-1-Topic-8-Cell-2,1,36.0,30.0,3619.6357488094313,2978.5655098336138
SYNTH-36-30-1-Topic-8-Cell-3,1,36.0,30.0,3559.047797432964,3003.594037410554
SYNTH-36-30-1-Topic-8-Cell-4,1,36.0,30.0,3639.956832412776,3030.634156484835
SYNTH-36-30-1-Topic-8-Cell-5,1,36.0,30.0,3589.8734502809575,2942.750956420323
SYNTH-36-31-1-Topic-0-Cell-1,1,36.0,31.0,3600.0,3100.0
SYNTH-36-31-1-Topic-0-Cell-2,1,36.0,31.0,3619.6357488094313,3078.5655098336138
SYNTH-36-31-1-Topic-0-Cell-3,1,36.0,31.0,3559.047797432964,3103.594037410554
SYNTH-36-31-1-Topic-7-Cell-4,1,36.0,31.0,3639.956832412776,3130.634156484835
SYNTH-36-31-1-Topic-8-Cell-5,1,36.0,31.0,3589.8734502809575,3042.750956420323
SYNTH-36-32-1-Topic-7-Cell-1,1,36.0,32.0,3600.0,3200.0
SYNTH-36-32-1-Topic-8-Cell-2,1,36.0,32.0,3619.6357488094313,3178.5655098336138
SYNTH-36-32-1-Topic-10-Cell-3,1,36.0,32.0,3559.047797432964,3203.594037410554
SYNTH-36-32-1-Topic-10-Cell-4,1,36.0,32.0,3639.956832412776,3230.634156484835
SYNTH-36-32-1-Topic-10-Cell-5,1,36.0,32.0,3589.8734502809575,3142.750956420323
SYNTH-36-33-1-Topic-8-Cell-1,1,36.0,33.0,3600.0,3300.0
SYNTH-36-33-1-Topic-8-Cell-2,1,36.0,33.0,3619.6357488094313,3278.5655098336138
SYNTH-36-33-1-Topic-8-Cell-3,1,36.0,33.0,3559.047797432964,3303.594037410554
SYNTH-36-33-1-Topic-8-Cell-4,1,36.0,33.0,3639.956832412776,3330.634156484835
SYNTH-36-33-1-Topic-8-Cell-5,1,36.0,33.0,3589.8734502809575,3242.750956420323
SYNTH-36-34-1-Topic-0-Cell-1,1,36.0,34.0,3600.0,3400.0
SYNTH-36-34-1-Topic-0-Cell-2,1,36.0,34.0,3619.6357488094313,3378.5655098336138
SYNTH-36-34-1-Topic-0-Cell-3,1,36.0,34.0,3559.047797432964,3403.594037410554
SYNTH-36-34-1-Topic-0-Cell-4,1,36.0,34.0,3639.956832412776,3430.634156484835
SYNTH-36-34-1-Topic-7-Cell-5,1,36.0,34.0,3589.8734502809575,3342.750956420323
SYNTH-36-35-1-Topic-0-Cell-1,1,36.0,35.0,3600.0,3500.0
SYNTH-36-35-1-Topic-0-Cell-2,1,36.0,35.0,3617.924904260718,3480.4330770454126
SYNTH-36-35-1-Topic-0-Cell-3,1,36.0,35.0,3562.615924790856,3503.2808922704635
SYNTH-36-35-1-Topic-8-Cell-4,1,36.0,35.0,3636.475430731551,3527.965030894812
SYNTH-36-35-1-Topic-8-Cell-5,1,36.0,35.0,3590.755767148638,3447.7390123930245
SYNTH-36-35-1-Topic-9-Cell-6,1,36.0,35.0,3568.152376652497,3550.065579198177
SYNTH-36-36-1-Topic-8-Cell-1,1,36.0,36.0,3600.0,3600.0
SYNTH-36-36-1-Topic-10-Cell-2,1,36.0,36.0,3619.6357488094313,3578.5655098336138
SYNTH-36-36-1-Topic-10-Cell-3,1,36.0,36.0,3559.047797432964,3603.594037410554
SYNTH-36-36-1-Topic-10-Cell-4,1,36.0,36.0,3639.956832412776,3630.634156484835
SYNTH-36-36-1-Topic-10-Cell-5,1,36.0,36.0,3589.8734502809575,3542.750956420323
SYNTH-36-37-1-Topic-0-Cell-1,1,36.0,37.0,3600.0,3700.0
SYNTH-36-37-1-Topic-0-Cell-2,1,36.0,37.0,3616.5952366510714,3681.884549437942
SYNTH-36-37-1-Topic-0-Cell-3,1,36.0,37.0,3565.3890717599656,3703.0375160091835
SYNTH-36-37-1-Topic-0-Cell-4,1,36.0,37.0,3633.769686919132,3725.8905876931776
SYNTH-36-37-1-Topic-0-Cell-5,1,36.0,37.0,3591.441503419231,3651.6157272394976
SYNTH-36-37-1-Topic-8-Cell-6,1,36.0,37.0,3570.5148301748964,3746.3517195284267
SYNTH-36-37-1-Topic-8-Cell-7,1,36.0,37.0,3658.1150977231787,3684.3774525747567
SYNTH-36-38-1-Topic-0-Cell-1,1,36.0,38.0,3600.0,3800.0
SYNTH-36-38-1-Topic-7-Cell-2,1,36.0,38.0,3619.6357488094313,3778.5655098336138
SYNTH-36-38-1-Topic-8-Cell-3,1,36.0,38.0,3559.047797432964,3803.594037410554
SYNTH-36-38-1-Topic-8-Cell-4,1,36.0,38.0,3639.956832412776,3830.634156484835
SYNTH-36-38-1-Topic-8-Cell-5,1,36.0,38.0,3589.8734502809575,3742.750956420323
SYNTH-36-39-1-Topic-0-Cell-1,1,36.0,39.0,3600.0,3900.0
SYNTH-36-39-1-Topic-0-Cell-2,1,36.0,39.0,3617.924904260718,3880.4330770454126
SYNTH-36-39-1-Topic-7-Cell-3,1,36.0,39.0,3562.615924790856,3903.2808922704635
SYNTH-36-39-1-Topic-8-Cell-4,1,36.0,39.0,3636.475430731551,3927.965030894812
SYNTH-36-39-1-Topic-8-Cell-5,1,36.0,39.0,3590.755767148638,3847.7390123930245
SYNTH-36-39-1-Topic-8-Cell-6,1,36.0,39.0,3568.152376652497,3950.065579198177
SYNTH-36-40-1-Topic-0-Cell-1,1,36.0,40.0,3600.0,4000.0
SYNTH-36-40-1-Topic-0-Cell-2,1,36.0,40.0,3619.6357488094313,3978.5655098336138
SYNTH-36-40-1-Topic-0-Cell-3,1,36.0,40.0,3559.047797432964,4003.594037410554
SYNTH-36-40-1-Topic-0-Cell-4,1,36.0,40.0,3639.956832412776,4030.634156484835
SYNTH-36-40-1-Topic-7-Cell-5,1,36.0,40.0,3589.8734502809575,3942.750956420323
SYNTH-36-41-1-Topic-8-Cell-1,1,36.0,41.0,3600.0,4100.0
SYNTH-36-41-1-Topic-8-Cell-2,1,36.0,41.0,3617.924904260718,4080.4330770454126
SYNTH-36-41-1-Topic-8-Cell-3,1,36.0,41.0,3562.615924790856,4103.2808922704635
SYNTH-36-41-1-Topic-8-Cell-4,1,36.0,41.0,3636.475430731551,4127.965030894812
SYNTH-36-41-1-Topic-8-Cell-5,1,36.0,41.0,3590.755767148638,4047.7390123930245
SYNTH-36-41-1-Topic-8-Cell-6,1,36.0,41.0,3568.152376652497,4150.065579198177
SYNTH-36-42-1-Topic-0-Cell-1,1,36.0,42.0,3600.0,4200.0
SYNTH-36-42-1-Topic-4-Cell-2,1,36.0,42.0,3619.6357488094313,4178.565509833614
SYNTH-36-42-1-Topic-4-Cell-3,1,36.0,42.0,3559.047797432964,4203.594037410554
SYNTH-36-42-1-Topic-4-Cell-4,1,36.0,42.0,3639.956832412776,4230.634156484835
SYNTH-36-42-1-Topic-8-Cell-5,1,36.0,42.0,3589.8734502809575,4142.750956420323
SYNTH-36-43-1-Topic-8-Cell-1,1,36.0,43.0,3600.0,4300.0
SYNTH-36-43-1-Topic-8-Cell-2,1,36.0,43.0,3619.6357488094313,4278.565509833614
SYNTH-36-43-1-Topic-8-Cell-3,1,36.0,43.0,3559.047797432964,4303.594037410554
SYNTH-36-43-1-Topic-8-Cell-4,1,36.0,43.0,3639.956832412776,4330.634156484835
SYNTH-36-43-1-Topic-8-Cell-5,1,36.0,43.0,3589.8734502809575,4242.750956420323
SYNTH-36-44-1-Topic-0-Cell-1,1,36.0,44.0,3600.0,4400.0
SYNTH-36-44-1-Topic-0-Cell-2,1,36.0,44.0,3619.6357488094313,4378.565509833614
SYNTH-36-44-1-Topic-7-Cell-3,1,36.0,44.0,3559.047797432964,4403.594037410554
SYNTH-36-44-1-Topic-8-Cell-4,1,36.0,44.0,3639.956832412776,4430.634156484835
SYNTH-36-44-1-Topic-8-Cell-5,1,36.0,44.0,3589.8734502809575,4342.750956420323
SYNTH-36-45-1-Topic-8-Cell-1,1,36.0,45.0,3600.0,4500.0
SYNTH-36-45-1-Topic-8-Cell-2,1,36.0,45.0,3619.6357488094313,4478.565509833614
SYNTH-36-45-1-Topic-8-Cell-3,1,36.0,45.0,3559.047797432964,4503.594037410554
SYNTH-36-45-1-Topic-8-Cell-4,1,36.0,45.0,3639.956832412776,4530.634156484835
SYNTH-36-45-1-Topic-9-Cell-5,1,36.0,45.0,3589.8734502809575,4442.750956420323
SYNTH-36-46-1-Topic-7-Cell-1,1,36.0,46.0,3600.0,4600.0
SYNTH-36-46-1-Topic-8-Cell-2,1,36.0,46.0,3621.9534345634997,4576.035511462454
SYNTH-36-46-1-Topic-8-Cell-3,1,36.0,46.0,3554.214045615883,4604.018255981839
SYNTH-36-46-1-Topic-8-Cell-4,1,36.0,46.0,3644.6730967202666,4634.250028166729
SYNTH-36-47-1-Topic-0-Cell-1,1,36.0,47.0,3600.0,4700.0
SYNTH-36-47-1-Topic-0-Cell-2,1,36.0,47.0,3617.924904260718,4680.433077045413
SYNTH-36-47-1-Topic-0-Cell-3,1,36.0,47.0,3562.615924790856,4703.2808922704635
SYNTH-36-47-1-Topic-2-Cell-4,1,36.0,47.0,3636.475430731551,4727.965030894812
SYNTH-36-47-1-Topic-2-Cell-5,1,36.0,47.0,3590.755767148638,4647.7390123930245
SYNTH-36-47-1-Topic-9-Cell-6,1,36.0,47.0,3568.152376652497,4750.065579198177
SYNTH-36-48-1-Topic-0-Cell-1,1,36.0,48.0,3600.0,4800.0
SYNTH-36-48-1-Topic-7-Cell-2,1,36.0,48.0,3617.924904260718,4780.433077045413
SYNTH-36-48-1-Topic-7-Cell-3,1,36.0,48.0,3562.615924790856,4803.2808922704635
SYNTH-36-48-1-Topic-7-Cell-4,1,36.0,48.0,3636.475430731551,4827.965030894812
SYNTH-36-48-1-Topic-10-Cell-5,1,36.0,48.0,3590.755767148638,4747.7390123930245
SYNTH-36-48-1-Topic-10-Cell-6,1,36.0,48.0,3568.152376652497,4850.065579198177
SYNTH-36-49-1-Topic-8-Cell-1,1,36.0,49.0,3600.0,4900.0
SYNTH-36-49-1-Topic-8-Cell-2,1,36.0,49.0,3625.3496427097466,4872.328192183713
SYNTH-36-49-1-Topic-8-Cell-3,1,36.0,49.0,3547.1309338224523,4904.639882345574
SYNTH-36-50-1-Topic-0-Cell-1,1,36.0,50.0,3600.0,5000.0
SYNTH-36-50-1-Topic-0-Cell-2,1,36.0,50.0,3617.924904260718,4980.433077045413
SYNTH-36-50-1-Topic-0-Cell-3,1,36.0,50.0,3562.615924790856,5003.2808922704635
SYNTH-36-50-1-Topic-0-Cell-4,1,36.0,50.0,3636.475430731551,5027.965030894812
SYNTH-36-50-1-Topic-0-Cell-5,1,36.0,50.0,3590.755767148638,4947.7390123930245
SYNTH-36-50-1-Topic-0-Cell-6,1,36.0,50.0,3568.152376652497,5050.065579198177
SYNTH-37-1-1-Topic-0-Cell-1,1,37.0,1.0,3700.0,150.0
SYNTH-37-1-1-Topic-0-Cell-2,1,37.0,1.0,3717.924904260718,130.43307704541252
SYNTH-37-1-1-Topic-0-Cell-3,1,37.0,1.0,3662.615924790856,153.28089227046326
SYNTH-37-1-1-Topic-8-Cell-4,1,37.0,1.0,3736.475430731551,177.96503089481223
SYNTH-37-1-1-Topic-8-Cell-5,1,37.0,1.0,3690.755767148638,97.73901239302431
SYNTH-37-1-1-Topic-8-Cell-6,1,37.0,1.0,3668.152376652497,200.06557919817692
SYNTH-37-2-1-Topic-8-Cell-1,1,37.0,2.0,3700.0,250.0
SYNTH-37-2-1-Topic-8-Cell-2,1,37.0,2.0,3719.6357488094313,228.5655098336136
SYNTH-37-2-1-Topic-8-Cell-3,1,37.0,2.0,3659.047797432964,253.59403741055414
SYNTH-37-2-1-Topic-8-Cell-4,1,37.0,2.0,3739.956832412776,280.6341564848351
SYNTH-37-2-1-Topic-8-Cell-5,1,37.0,2.0,3689.8734502809575,192.75095642032298
SYNTH-37-3-1-Topic-8-Cell-1,1,37.0,3.0,3700.0,350.0
SYNTH-37-3-1-Topic-8-Cell-2,1,37.0,3.0,3721.9534345634997,326.0355114624546
SYNTH-37-3-1-Topic-8-Cell-3,1,37.0,3.0,3654.214045615883,354.0182559818382
SYNTH-37-3-1-Topic-8-Cell-4,1,37.0,3.0,3744.6730967202666,384.2500281667286
SYNTH-37-4-1-Topic-0-Cell-1,1,37.0,4.0,3700.0,450.0
SYNTH-37-4-1-Topic-7-Cell-2,1,37.0,4.0,3719.6357488094313,428.5655098336136
SYNTH-37-4-1-Topic-7-Cell-3,1,37.0,4.0,3659.047797432964,453.59403741055417
SYNTH-37-4-1-Topic-7-Cell-4,1,37.0,4.0,3739.956832412776,480.6341564848351
SYNTH-37-4-1-Topic-7-Cell-5,1,37.0,4.0,3689.8734502809575,392.75095642032295
SYNTH-37-5-1-Topic-7-Cell-1,1,37.0,5.0,3700.0,550.0
SYNTH-37-5-1-Topic-8-Cell-2,1,37.0,5.0,3719.6357488094313,528.5655098336136
SYNTH-37-5-1-Topic-8-Cell-3,1,37.0,5.0,3659.047797432964,553.5940374105542
SYNTH-37-5-1-Topic-8-Cell-4,1,37.0,5.0,3739.956832412776,580.6341564848351
SYNTH-37-5-1-Topic-8-Cell-5,1,37.0,5.0,3689.8734502809575,492.75095642032295
SYNTH-37-6-1-Topic-7-Cell-1,1,37.0,6.0,3700.0,650.0
SYNTH-37-7-1-Topic-0-Cell-1,1,37.0,7.0,3700.0,750.0
SYNTH-37-7-1-Topic-7-Cell-2,1,37.0,7.0,3719.6357488094313,728.5655098336136
SYNTH-37-7-1-Topic-7-Cell-3,1,37.0,7.0,3659.047797432964,753.5940374105542
SYNTH-37-7-1-Topic-7-Cell-4,1,37.0,7.0,3739.956832412776,780.6341564848351
SYNTH-37-7-1-Topic-8-Cell-5,1,37.0,7.0,3689.8734502809575,692.750956420323
SYNTH-37-8-1-Topic-0-Cell-1,1,37.0,8.0,3700.0,850.0
SYNTH-37-8-1-Topic-0-Cell-2,1,37.0,8.0,3719.6357488094313,828.5655098336136
SYNTH-37-8-1-Topic-7-Cell-3,1,37.0,8.0,3659.047797432964,853.5940374105542
SYNTH-37-8-1-Topic-8-Cell-4,1,37.0,8.0,3739.956832412776,880.6341564848351
SYNTH-37-8-1-Topic-8-Cell-5,1,37.0,8.0,3689.8734502809575,792.750956420323
SYNTH-37-9-1-Topic-8-Cell-1,1,37.0,9.0,3700.0,950.0
SYNTH-37-9-1-Topic-9-Cell-2,1,37.0,9.0,3721.9534345634997,926.0355114624546
SYNTH-37-9-1-Topic-10-Cell-3,1,37.0,9.0,3654.214045615883,954.0182559818381
SYNTH-37-9-1-Topic-10-Cell-4,1,37.0,9.0,3744.6730967202666,984.2500281667286
SYNTH-37-10-1-Topic-0-Cell-1,1,37.0,10.0,3700.0,1050.0
SYNTH-37-10-1-Topic-0-Cell-2,1,37.0,10.0,3721.9534345634997,1026.0355114624547
SYNTH-37-10-1-Topic-8-Cell-3,1,37.0,10.0,3654.214045615883,1054.0182559818381
SYNTH-37-10-1-Topic-8-Cell-4,1,37.0,10.0,3744.6730967202666,1084.2500281667287
SYNTH-37-11-1-Topic-0-Cell-1,1,37.0,11.0,3700.0,1150.0
SYNTH-37-11-1-Topic-8-Cell-2,1,37.0,11.0,3721.9534345634997,1126.0355114624547
SYNTH-37-11-1-Topic-8-Cell-3,1,37.0,11.0,3654.214045615883,1154.0182559818381
SYNTH-37-11-1-Topic-8-Cell-4,1,37.0,11.0,3744.6730967202666,1184.2500281667287
SYNTH-37-12-1-Topic-4-Cell-1,1,37.0,12.0,3700.0,1250.0
SYNTH-37-12-1-Topic-4-Cell-2,1,37.0,12.0,3719.6357488094313,1228.5655098336135
SYNTH-37-12-1-Topic-4-Cell-3,1,37.0,12.0,3659.047797432964,1253.5940374105542
