barcode,in_tissue,array_row,array_col,pxl_row_in_fullres,pxl_col_in_fullres
SYNTH-36-25-1,1,36,25,3600,2500
SYNTH-36-26-1,1,36,26,3600,2600
SYNTH-36-27-1,1,36,27,3600,2700
SYNTH-36-28-1,1,36,28,3600,2800
SYNTH-36-29-1,1,36,29,3600,2900
SYNTH-36-30-1,1,36,30,3600,3000
SYNTH-36-31-1,1,36,31,3600,3100
SYNTH-36-32-1,1,36,32,3600,3200
SYNTH-36-33-1,1,36,33,3600,3300
SYNTH-36-34-1,1,36,34,3600,3400
SYNTH-36-35-1,1,36,35,3600,3500
SYNTH-36-36-1,1,36,36,3600,3600
SYNTH-36-37-1,1,36,37,3600,3700
SYNTH-36-38-1,1,36,38,3600,3800
SYNTH-36-39-1,1,36,39,3600,3900
SYNTH-36-40-1,1,36,40,3600,4000
SYNTH-36-41-1,1,36,41,3600,4100
SYNTH-36-42-1,1,36,42,3600,4200
SYNTH-36-43-1,1,36,43,3600,4300
SYNTH-36-44-1,1,36,44,3600,4400
SYNTH-36-45-1,1,36,45,3600,4500
SYNTH-36-46-1,1,36,46,3600,4600
SYNTH-36-47-1,1,36,47,3600,4700
SYNTH-36-48-1,1,36,48,3600,4800
SYNTH-36-49-1,1,36,49,3600,4900
SYNTH-36-50-1,1,36,50,3600,5000
SYNTH-37-1-1,1,37,1,3700,150
SYNTH-37-2-1,1,37,2,3700,250
SYNTH-37-3-1,1,37,3,3700,350
SYNTH-37-4-1,1,37,4,3700,450
SYNTH-37-5-1,1,37,5,3700,550
SYNTH-37-6-1,1,37,6,3700,650
SYNTH-37-7-1,1,37,7,3700,750
SYNTH-37-8-1,1,37,8,3700,850
SYNTH-37-9-1,1,37,9,3700,950
SYNTH-37-10-1,1,37,10,3700,1050
SYNTH-37-11-1,1,37,11,3700,1150
SYNTH-37-12-1,1,37,12,3700,1250
SYNTH-37-13-1,1,37,13,3700,1350
SYNTH-37-14-1,1,37,14,3700,1450
SYNTH-37-15-1,1,37,15,3700,1550
SYNTH-37-16-1,1,37,16,3700,1650
SYNTH-37-17-1,1,37,17,3700,1750
SYNTH-37-18-1,1,37,18,3700,1850
SYNTH-37-19-1,1,37,19,3700,1950
SYNTH-37-20-1,1,37,20,3700,2050
SYNTH-37-21-1,1,37,21,3700,2150
SYNTH-37-22-1,1,37,22,3700,2250
SYNTH-37-23-1,1,37,23,3700,2350
SYNTH-37-24-1,1,37,24,3700,2450
SYNTH-37-25-1,1,37,25,3700,2550
SYNTH-37-26-1,1,37,26,3700,2650
SYNTH-37-27-1,1,37,27,3700,2750
SYNTH-37-28-1,1,37,28,3700,2850
SYNTH-37-29-1,1,37,29,3700,2950
SYNTH-37-30-1,1,37,30,3700,3050
SYNTH-37-31-1,1,37,31,3700,3150
SYNTH-37-32-1,1,37,32,3700,3250
SYNTH-37-33-1,1,37,33,3700,3350
SYNTH-37-34-1,1,37,34,3700,3450
SYNTH-37-35-1,1,37,35,3700,3550
SYNTH-37-36-1,1,37,36,3700,3650
SYNTH-37-37-1,1,37,37,3700,3750
SYNTH-37-38-1,1,37,38,3700,3850
SYNTH-37-39-1,1,37,39,3700,3950
SYNTH-37-40-1,1,37,40,3700,4050
SYNTH-37-41-1,1,37,41,3700,4150
SYNTH-37-42-1,1,37,42,3700,4250
SYNTH-37-43-1,1,37,43,3700,4350
SYNTH-37-44-1,1,37,44,3700,4450
SYNTH-37-45-1,1,37,45,3700,4550
SYNTH-37-46-1,1,37,46,3700,4650
SYNTH-37-47-1,1,37,47,3700,4750
SYNTH-37-48-1,1,37,48,3700,4850
SYNTH-37-49-1,1,37,49,3700,4950
SYNTH-37-50-1,1,37,50,3700,5050
SYNTH-38-1-1,1,38,1,3800,100
SYNTH-38-2-1,1,38,2,3800,200
SYNTH-38-3-1,1,38,3,3800,300
SYNTH-38-4-1,1,38,4,3800,400
SYNTH-38-5-1,1,38,5,3800,500
SYNTH-38-6-1,1,38,6,3800,600
SYNTH-38-7-1,1,38,7,3800,700
SYNTH-38-8-1,1,38,8,3800,800
SYNTH-38-9-1,1,38,9,3800,900
SYNTH-38-10-1,1,38,10,3800,1000
SYNTH-38-11-1,1,38,11,3800,1100
SYNTH-38-12-1,1,38,12,3800,1200
SYNTH-38-13-1,1,38,13,3800,1300
SYNTH-38-14-1,1,38,14,3800,1400
SYNTH-38-15-1,1,38,15,3800,1500
SYNTH-38-16-1,1,38,16,3800,1600
SYNTH-38-17-1,1,38,17,3800,1700
SYNTH-38-18-1,1,38,18,3800,1800
SYNTH-38-19-1,1,38,19,3800,1900
SYNTH-38-20-1,1,38,20,3800,2000
SYNTH-38-21-1,1,38,21,3800,2100
SYNTH-38-22-1,1,38,22,3800,2200
SYNTH-38-23-1,1,38,23,3800,2300
SYNTH-38-24-1,1,38,24,3800,2400
SYNTH-38-25-1,1,38,25,3800,2500
SYNTH-38-26-1,1,38,26,3800,2600
SYNTH-38-27-1,1,38,27,3800,2700
SYNTH-38-28-1,1,38,28,3800,2800
SYNTH-38-29-1,1,38,29,3800,2900
SYNTH-38-30-1,1,38,30,3800,3000
SYNTH-38-31-1,1,38,31,3800,3100
SYNTH-38-32-1,1,38,32,3800,3200
SYNTH-38-33-1,1,38,33,3800,3300
SYNTH-38-34-1,1,38,34,3800,3400
SYNTH-38-35-1,1,38,35,3800,3500
SYNTH-38-36-1,1,38,36,3800,3600
SYNTH-38-37-1,1,38,37,3800,3700
SYNTH-38-38-1,1,38,38,3800,3800
SYNTH-38-39-1,1,38,39,3800,3900
SYNTH-38-40-1,1,38,40,3800,4000
SYNTH-38-41-1,1,38,41,3800,4100
SYNTH-38-42-1,1,38,42,3800,4200
SYNTH-38-43-1,1,38,43,3800,4300
SYNTH-38-44-1,1,38,44,3800,4400
SYNTH-38-45-1,1,38,45,3800,4500
SYNTH-38-46-1,1,38,46,3800,4600
SYNTH-38-47-1,1,38,47,3800,4700
SYNTH-38-48-1,1,38,48,3800,4800
SYNTH-38-49-1,1,38,49,3800,4900
SYNTH-38-50-1,1,38,50,3800,5000
SYNTH-39-1-1,1,39,1,3900,150
SYNTH-39-2-1,1,39,2,3900,250
SYNTH-39-3-1,1,39,3,3900,350
SYNTH-39-4-1,1,39,4,3900,450
SYNTH-39-5-1,1,39,5,3900,550
SYNTH-39-6-1,1,39,6,3900,650
SYNTH-39-7-1,1,39,7,3900,750
SYNTH-39-8-1,1,39,8,3900,850
SYNTH-39-9-1,1,39,9,3900,950
SYNTH-39-10-1,1,39,10,3900,1050
SYNTH-39-11-1,1,39,11,3900,1150
SYNTH-39-12-1,1,39,12,3900,1250
SYNTH-39-13-1,1,39,13,3900,1350
SYNTH-39-14-1,1,39,14,3900,1450
SYNTH-39-15-1,1,39,15,3900,1550
SYNTH-39-16-1,1,39,16,3900,1650
SYNTH-39-17-1,1,39,17,3900,1750
SYNTH-39-18-1,1,39,18,3900,1850
SYNTH-39-19-1,1,39,19,3900,1950
SYNTH-39-20-1,1,39,20,3900,2050
SYNTH-39-21-1,1,39,21,3900,2150
SYNTH-39-22-1,1,39,22,3900,2250
SYNTH-39-23-1,1,39,23,3900,2350
SYNTH-39-24-1,1,39,24,3900,2450
SYNTH-39-25-1,1,39,25,3900,2550
SYNTH-39-26-1,1,39,26,3900,2650
SYNTH-39-27-1,1,39,27,3900,2750
SYNTH-39-28-1,1,39,28,3900,2850
SYNTH-39-29-1,1,39,29,3900,2950
SYNTH-39-30-1,1,39,30,3900,3050
SYNTH-39-31-1,1,39,31,3900,3150
SYNTH-39-32-1,1,39,32,3900,3250
SYNTH-39-33-1,1,39,33,3900,3350
SYNTH-39-34-1,1,39,34,3900,3450
SYNTH-39-35-1,1,39,35,3900,3550
SYNTH-39-36-1,1,39,36,3900,3650
SYNTH-39-37-1,1,39,37,3900,3750
SYNTH-39-38-1,1,39,38,3900,3850
SYNTH-39-39-1,1,39,39,3900,3950
SYNTH-39-40-1,1,39,40,3900,4050
SYNTH-39-41-1,1,39,41,3900,4150
SYNTH-39-42-1,1,39,42,3900,4250
SYNTH-39-43-1,1,39,43,3900,4350
SYNTH-39-44-1,1,39,44,3900,4450
SYNTH-39-45-1,1,39,45,3900,4550
SYNTH-39-46-1,1,39,46,3900,4650
SYNTH-39-47-1,1,39,47,3900,4750
SYNTH-39-48-1,1,39,48,3900,4850
SYNTH-39-49-1,1,39,49,3900,4950
SYNTH-39-50-1,1,39,50,3900,5050
SYNTH-40-1-1,1,40,1,4000,100
SYNTH-40-2-1,1,40,2,4000,200
SYNTH-40-3-1,1,40,3,4000,300
SYNTH-40-4-1,1,40,4,4000,400
SYNTH-40-5-1,1,40,5,4000,500
SYNTH-40-6-1,1,40,6,4000,600
SYNTH-40-7-1,1,40,7,4000,700
SYNTH-40-8-1,1,40,8,4000,800
SYNTH-40-9-1,1,40,9,4000,900
SYNTH-40-10-1,1,40,10,4000,1000
SYNTH-40-11-1,1,40,11,4000,1100
SYNTH-40-12-1,1,40,12,4000,1200
SYNTH-40-13-1,1,40,13,4000,1300
SYNTH-40-14-1,1,40,14,4000,1400
SYNTH-40-15-1,1,40,15,4000,1500
SYNTH-40-16-1,1,40,16,4000,1600
SYNTH-40-17-1,1,40,17,4000,1700
SYNTH-40-18-1,1,40,18,4000,1800
SYNTH-40-19-1,1,40,19,4000,1900
SYNTH-40-20-1,1,40,20,4000,2000
SYNTH-40-21-1,1,40,21,4000,2100
SYNTH-40-22-1,1,40,22,4000,2200
SYNTH-40-23-1,1,40,23,4000,2300
SYNTH-40-24-1,1,40,24,4000,2400
SYNTH-40-25-1,1,40,25,4000,2500
SYNTH-40-26-1,1,40,26,4000,2600
SYNTH-40-27-1,1,40,27,4000,2700
SYNTH-40-28-1,1,40,28,4000,2800
SYNTH-40-29-1,1,40,29,4000,2900
SYNTH-40-30-1,1,40,30,4000,3000
SYNTH-40-31-1,1,40,31,4000,3100
SYNTH-40-32-1,1,40,32,4000,3200
SYNTH-40-33-1,1,40,33,4000,3300
SYNTH-40-34-1,1,40,34,4000,3400
SYNTH-40-35-1,1,40,35,4000,3500
SYNTH-40-36-1,1,40,36,4000,3600
SYNTH-40-37-1,1,40,37,4000,3700
SYNTH-40-38-1,1,40,38,4000,3800
SYNTH-40-39-1,1,40,39,4000,3900
SYNTH-40-40-1,1,40,40,4000,4000
SYNTH-40-41-1,1,40,41,4000,4100
SYNTH-40-42-1,1,40,42,4000,4200
SYNTH-40-43-1,1,40,43,4000,4300
SYNTH-40-44-1,1,40,44,4000,4400
SYNTH-40-45-1,1,40,45,4000,4500
SYNTH-40-46-1,1,40,46,4000,4600
SYNTH-40-47-1,1,40,47,4000,4700
SYNTH-40-48-1,1,40,48,4000,4800
SYNTH-40-49-1,1,40,49,4000,4900
SYNTH-40-50-1,1,40,50,4000,5000
SYNTH-41-1-1,1,41,1,4100,150
SYNTH-41-2-1,1,41,2,4100,250
SYNTH-41-3-1,1,41,3,4100,350
SYNTH-41-4-1,1,41,4,4100,450
SYNTH-41-5-1,1,41,5,4100,550
SYNTH-41-6-1,1,41,6,4100,650
SYNTH-41-7-1,1,41,7,4100,750
SYNTH-41-8-1,1,41,8,4100,850
SYNTH-41-9-1,1,41,9,4100,950
SYNTH-41-10-1,1,41,10,4100,1050
SYNTH-41-11-1,1,41,11,4100,1150
SYNTH-41-12-1,1,41,12,4100,1250
SYNTH-41-13-1,1,41,13,4100,1350
SYNTH-41-14-1,1,41,14,4100,1450
SYNTH-41-15-1,1,41,15,4100,1550
SYNTH-41-16-1,1,41,16,4100,1650
SYNTH-41-17-1,1,41,17,4100,1750
SYNTH-41-18-1,1,41,18,4100,1850
SYNTH-41-19-1,1,41,19,4100,1950
SYNTH-41-20-1,1,41,20,4100,2050
SYNTH-41-21-1,1,41,21,4100,2150
SYNTH-41-22-1,1,41,22,4100,2250
SYNTH-41-23-1,1,41,23,4100,2350
SYNTH-41-24-1,1,41,24,4100,2450
SYNTH-41-25-1,1,41,25,4100,2550
SYNTH-41-26-1,1,41,26,4100,2650
SYNTH-41-27-1,1,41,27,4100,2750
SYNTH-41-28-1,1,41,28,4100,2850
SYNTH-41-29-1,1,41,29,4100,2950
SYNTH-41-30-1,1,41,30,4100,3050
SYNTH-41-31-1,1,41,31,4100,3150
SYNTH-41-32-1,1,41,32,4100,3250
SYNTH-41-33-1,1,41,33,4100,3350
SYNTH-41-34-1,1,41,34,4100,3450
SYNTH-41-35-1,1,41,35,4100,3550
SYNTH-41-36-1,1,41,36,4100,3650
SYNTH-41-37-1,1,41,37,4100,3750
SYNTH-41-38-1,1,41,38,4100,3850
SYNTH-41-39-1,1,41,39,4100,3950
SYNTH-41-40-1,1,41,40,4100,4050
SYNTH-41-41-1,1,41,41,4100,4150
SYNTH-41-42-1,1,41,42,4100,4250
SYNTH-41-43-1,1,41,43,4100,4350
SYNTH-41-44-1,1,41,44,4100,4450
SYNTH-41-45-1,1,41,45,4100,4550
SYNTH-41-46-1,1,41,46,4100,4650
SYNTH-41-47-1,1,41,47,4100,4750
SYNTH-41-48-1,1,41,48,4100,4850
SYNTH-41-49-1,1,41,49,4100,4950
SYNTH-41-50-1,1,41,50,4100,5050
SYNTH-42-1-1,1,42,1,4200,100
SYNTH-42-2-1,1,42,2,4200,200
SYNTH-42-3-1,1,42,3,4200,300
SYNTH-42-4-1,1,42,4,4200,400
SYNTH-42-5-1,1,42,5,4200,500
SYNTH-42-6-1,1,42,6,4200,600
SYNTH-42-7-1,1,42,7,4200,700
SYNTH-42-8-1,1,42,8,4200,800
SYNTH-42-9-1,1,42,9,4200,900
SYNTH-42-10-1,1,42,10,4200,1000
SYNTH-42-11-1,1,42,11,4200,1100
SYNTH-42-12-1,1,42,12,4200,1200
SYNTH-42-13-1,1,42,13,4200,1300
SYNTH-42-14-1,1,42,14,4200,1400
SYNTH-42-15-1,1,42,15,4200,1500
SYNTH-42-16-1,1,42,16,4200,1600
SYNTH-42-17-1,1,42,17,4200,1700
SYNTH-42-18-1,1,42,18,4200,1800
SYNTH-42-19-1,1,42,19,4200,1900
SYNTH-42-20-1,1,42,20,4200,2000
SYNTH-42-21-1,1,42,21,4200,2100
SYNTH-42-22-1,1,42,22,4200,2200
SYNTH-42-23-1,1,42,23,4200,2300
SYNTH-42-24-1,1,42,24,4200,2400
SYNTH-42-25-1,1,42,25,4200,2500
SYNTH-42-26-1,1,42,26,4200,2600
SYNTH-42-27-1,1,42,27,4200,2700
SYNTH-42-28-1,1,42,28,4200,2800
SYNTH-42-29-1,1,42,29,4200,2900
SYNTH-42-30-1,1,42,30,4200,3000
SYNTH-42-31-1,1,42,31,4200,3100
SYNTH-42-32-1,1,42,32,4200,3200
SYNTH-42-33-1,1,42,33,4200,3300
SYNTH-42-34-1,1,42,34,4200,3400
SYNTH-42-35-1,1,42,35,4200,3500
SYNTH-42-36-1,1,42,36,4200,3600
SYNTH-42-37-1,1,42,37,4200,3700
SYNTH-42-38-1,1,42,38,4200,3800
SYNTH-42-39-1,1,42,39,4200,3900
SYNTH-42-40-1,1,42,40,4200,4000
SYNTH-42-41-1,1,42,41,4200,4100
SYNTH-42-42-1,1,42,42,4200,4200
SYNTH-42-43-1,1,42,43,4200,4300
SYNTH-42-44-1,1,42,44,4200,4400
SYNTH-42-45-1,1,42,45,4200,4500
SYNTH-42-46-1,1,42,46,4200,4600
SYNTH-42-47-1,1,42,47,4200,4700
SYNTH-42-48-1,1,42,48,4200,4800
SYNTH-42-49-1,1,42,49,4200,4900
SYNTH-42-50-1,1,42,50,4200,5000
SYNTH-43-1-1,1,43,1,4300,150
SYNTH-43-2-1,1,43,2,4300,250
SYNTH-43-3-1,1,43,3,4300,350
SYNTH-43-4-1,1,43,4,4300,450
SYNTH-43-5-1,1,43,5,4300,550
SYNTH-43-6-1,1,43,6,4300,650
SYNTH-43-7-1,1,43,7,4300,750
SYNTH-43-8-1,1,43,8,4300,850
SYNTH-43-9-1,1,43,9,4300,950
SYNTH-43-10-1,1,43,10,4300,1050
SYNTH-43-11-1,1,43,11,4300,1150
SYNTH-43-12-1,1,43,12,4300,1250
SYNTH-43-13-1,1,43,13,4300,1350
SYNTH-43-14-1,1,43,14,4300,1450
SYNTH-43-15-1,1,43,15,4300,1550
SYNTH-43-16-1,1,43,16,4300,1650
SYNTH-43-17-1,1,43,17,4300,1750
SYNTH-43-18-1,1,43,18,4300,1850
SYNTH-43-19-1,1,43,19,4300,1950
SYNTH-43-20-1,1,43,20,4300,2050
SYNTH-43-21-1,1,43,21,4300,2150
SYNTH-43-22-1,1,43,22,4300,2250
SYNTH-43-23-1,1,43,23,4300,2350
SYNTH-43-24-1,1,43,24,4300,2450
SYNTH-43-25-1,1,43,25,4300,2550
SYNTH-43-26-1,1,43,26,4300,2650
SYNTH-43-27-1,1,43,27,4300,2750
SYNTH-43-28-1,1,43,28,4300,2850
SYNTH-43-29-1,1,43,29,4300,2950
SYNTH-43-30-1,1,43,30,4300,3050
SYNTH-43-31-1,1,43,31,4300,3150
SYNTH-43-32-1,1,43,32,4300,3250
SYNTH-43-33-1,1,43,33,4300,3350
SYNTH-43-34-1,1,43,34,4300,3450
SYNTH-43-35-1,1,43,35,4300,3550
SYNTH-43-36-1,1,43,36,4300,3650
SYNTH-43-37-1,1,43,37,4300,3750
SYNTH-43-38-1,1,43,38,4300,3850
SYNTH-43-39-1,1,43,39,4300,3950
SYNTH-43-40-1,1,43,40,4300,4050
SYNTH-43-41-1,1,43,41,4300,4150
SYNTH-43-42-1,1,43,42,4300,4250
SYNTH-43-43-1,1,43,43,4300,4350
SYNTH-43-44-1,1,43,44,4300,4450
SYNTH-43-45-1,1,43,45,4300,4550
SYNTH-43-46-1,1,43,46,4300,4650
SYNTH-43-47-1,1,43,47,4300,4750
SYNTH-43-48-1,1,43,48,4300,4850
SYNTH-43-49-1,1,43,49,4300,4950
SYNTH-43-50-1,1,43,50,4300,5050
SYNTH-44-1-1,1,44,1,4400,100
SYNTH-44-2-1,1,44,2,4400,200
SYNTH-44-3-1,1,44,3,4400,300
SYNTH-44-4-1,1,44,4,4400,400
SYNTH-44-5-1,1,44,5,4400,500
SYNTH-44-6-1,1,44,6,4400,600
SYNTH-44-7-1,1,44,7,4400,700
SYNTH-44-8-1,1,44,8,4400,800
SYNTH-44-9-1,1,44,9,4400,900
SYNTH-44-10-1,1,44,10,4400,1000
SYNTH-44-11-1,1,44,11,4400,1100
SYNTH-44-12-1,1,44,12,4400,1200
SYNTH-44-13-1,1,44,13,4400,1300
SYNTH-44-14-1,1,44,14,4400,1400
SYNTH-44-15-1,1,44,15,4400,1500
SYNTH-44-16-1,1,44,16,4400,1600
SYNTH-44-17-1,1,44,17,4400,1700
SYNTH-44-18-1,1,44,18,4400,1800
SYNTH-44-19-1,1,44,19,4400,1900
SYNTH-44-20-1,1,44,20,4400,2000
SYNTH-44-21-1,1,44,21,4400,2100
SYNTH-44-22-1,1,44,22,4400,2200
SYNTH-44-23-1,1,44,23,4400,2300
SYNTH-44-24-1,1,44,24,4400,2400
SYNTH-44-25-1,1,44,25,4400,2500
SYNTH-44-26-1,1,44,26,4400,2600
SYNTH-44-27-1,1,44,27,4400,2700
SYNTH-44-28-1,1,44,28,4400,2800
SYNTH-44-29-1,1,44,29,4400,2900
SYNTH-44-30-1,1,44,30,4400,3000
SYNTH-44-31-1,1,44,31,4400,3100
SYNTH-44-32-1,1,44,32,4400,3200
SYNTH-44-33-1,1,44,33,4400,3300
SYNTH-44-34-1,1,44,34,4400,3400
SYNTH-44-35-1,1,44,35,4400,3500
SYNTH-44-36-1,1,44,36,4400,3600
SYNTH-44-37-1,1,44,37,4400,3700
SYNTH-44-38-1,1,44,38,4400,3800
SYNTH-44-39-1,1,44,39,4400,3900
SYNTH-44-40-1,1,44,40,4400,4000
SYNTH-44-41-1,1,44,41,4400,4100
SYNTH-44-42-1,1,44,42,4400,4200
SYNTH-44-43-1,1,44,43,4400,4300
SYNTH-44-44-1,1,44,44,4400,4400
SYNTH-44-45-1,1,44,45,4400,4500
SYNTH-44-46-1,1,44,46,4400,4600
SYNTH-44-47-1,1,44,47,4400,4700
SYNTH-44-48-1,1,44,48,4400,4800
SYNTH-44-49-1,1,44,49,4400,4900
SYNTH-44-50-1,1,44,50,4400,5000
SYNTH-45-1-1,1,45,1,4500,150
SYNTH-45-2-1,1,45,2,4500,250
SYNTH-45-3-1,1,45,3,4500,350
SYNTH-45-4-1,1,45,4,4500,450
SYNTH-45-5-1,1,45,5,4500,550
SYNTH-45-6-1,1,45,6,4500,650
SYNTH-45-7-1,1,45,7,4500,750
SYNTH-45-8-1,1,45,8,4500,850
SYNTH-45-9-1,1,45,9,4500,950
SYNTH-45-10-1,1,45,10,4500,1050
SYNTH-45-11-1,1,45,11,4500,1150
SYNTH-45-12-1,1,45,12,4500,1250
SYNTH-45-13-1,1,45,13,4500,1350
SYNTH-45-14-1,1,45,14,4500,1450
SYNTH-45-15-1,1,45,15,4500,1550
SYNTH-45-16-1,1,45,16,4500,1650
SYNTH-45-17-1,1,45,17,4500,1750
SYNTH-45-18-1,1,45,18,4500,1850
SYNTH-45-19-1,1,45,19,4500,1950
SYNTH-45-20-1,1,45,20,4500,2050
SYNTH-45-21-1,1,45,21,4500,2150
SYNTH-45-22-1,1,45,22,4500,2250
SYNTH-45-23-1,1,45,23,4500,2350
SYNTH-45-24-1,1,45,24,4500,2450
SYNTH-45-25-1,1,45,25,4500,2550
SYNTH-45-26-1,1,45,26,4500,2650
SYNTH-45-27-1,1,45,27,4500,2750
SYNTH-45-28-1,1,45,28,4500,2850
SYNTH-45-29-1,1,45,29,4500,2950
SYNTH-45-30-1,1,45,30,4500,3050
SYNTH-45-31-1,1,45,31,4500,3150
SYNTH-45-32-1,1,45,32,4500,3250
SYNTH-45-33-1,1,45,33,4500,3350
SYNTH-45-34-1,1,45,34,4500,3450
SYNTH-45-35-1,1,45,35,4500,3550
SYNTH-45-36-1,1,45,36,4500,3650
SYNTH-45-37-1,1,45,37,4500,3750
SYNTH-45-38-1,1,45,38,4500,3850
SYNTH-45-39-1,1,45,39,4500,3950
SYNTH-45-40-1,1,45,40,4500,4050
SYNTH-45-41-1,1,45,41,4500,4150
SYNTH-45-42-1,1,45,42,4500,4250
SYNTH-45-43-1,1,45,43,4500,4350
SYNTH-45-44-1,1,45,44,4500,4450
SYNTH-45-45-1,1,45,45,4500,4550
SYNTH-45-46-1,1,45,46,4500,4650
SYNTH-45-47-1,1,45,47,4500,4750
SYNTH-45-48-1,1,45,48,4500,4850
SYNTH-45-49-1,1,45,49,4500,4950
SYNTH-45-50-1,1,45,50,4500,5050
SYNTH-46-1-1,1,46,1,4600,100
SYNTH-46-2-1,1,46,2,4600,200
SYNTH-46-3-1,1,46,3,4600,300
SYNTH-46-4-1,1,46,4,4600,400
SYNTH-46-5-1,1,46,5,4600,500
SYNTH-46-6-1,1,46,6,4600,600
SYNTH-46-7-1,1,46,7,4600,700
SYNTH-46-8-1,1,46,8,4600,800
SYNTH-46-9-1,1,46,9,4600,900
SYNTH-46-10-1,1,46,10,4600,1000
SYNTH-46-11-1,1,46,11,4600,1100
SYNTH-46-12-1,1,46,12,4600,1200
SYNTH-46-13-1,1,46,13,4600,1300
SYNTH-46-14-1,1,46,14,4600,1400
SYNTH-46-15-1,1,46,15,4600,1500
SYNTH-46-16-1,1,46,16,4600,1600
SYNTH-46-17-1,1,46,17,4600,1700
SYNTH-46-18-1,1,46,18,4600,1800
SYNTH-46-19-1,1,46,19,4600,1900
SYNTH-46-20-1,1,46,20,4600,2000
SYNTH-46-21-1,1,46,21,4600,2100
SYNTH-46-22-1,1,46,22,4600,2200
SYNTH-46-23-1,1,46,23,4600,2300
SYNTH-46-24-1,1,46,24,4600,2400
SYNTH-46-25-1,1,46,25,4600,2500
SYNTH-46-26-1,1,46,26,4600,2600
SYNTH-46-27-1,1,46,27,4600,2700
SYNTH-46-28-1,1,46,28,4600,2800
SYNTH-46-29-1,1,46,29,4600,2900
SYNTH-46-30-1,1,46,30,4600,3000
SYNTH-46-31-1,1,46,31,4600,3100
SYNTH-46-32-1,1,46,32,4600,3200
SYNTH-46-33-1,1,46,33,4600,3300
SYNTH-46-34-1,1,46,34,4600,3400
SYNTH-46-35-1,1,46,35,4600,3500
SYNTH-46-36-1,1,46,36,4600,3600
SYNTH-46-37-1,1,46,37,4600,3700
SYNTH-46-38-1,1,46,38,4600,3800
SYNTH-46-39-1,1,46,39,4600,3900
SYNTH-46-40-1,1,46,40,4600,4000
SYNTH-46-41-1,1,46,41,4600,4100
SYNTH-46-42-1,1,46,42,4600,4200
SYNTH-46-43-1,1,46,43,4600,4300
SYNTH-46-44-1,1,46,44,4600,4400
SYNTH-46-45-1,1,46,45,4600,4500
SYNTH-46-46-1,1,46,46,4600,4600
SYNTH-46-47-1,1,46,47,4600,4700
SYNTH-46-48-1,1,46,48,4600,4800
SYNTH-46-49-1,1,46,49,4600,4900
SYNTH-46-50-1,1,46,50,4600,5000
SYNTH-47-1-1,1,47,1,4700,150
SYNTH-47-2-1,1,47,2,4700,250
SYNTH-47-3-1,1,47,3,4700,350
SYNTH-47-4-1,1,47,4,4700,450
SYNTH-47-5-1,1,47,5,4700,550
SYNTH-47-6-1,1,47,6,4700,650
SYNTH-47-7-1,1,47,7,4700,750
SYNTH-47-8-1,1,47,8,4700,850
SYNTH-47-9-1,1,47,9,4700,950
SYNTH-47-10-1,1,47,10,4700,1050
SYNTH-47-11-1,1,47,11,4700,1150
SYNTH-47-12-1,1,47,12,4700,1250
SYNTH-47-13-1,1,47,13,4700,1350
SYNTH-47-14-1,1,47,14,4700,1450
SYNTH-47-15-1,1,47,15,4700,1550
SYNTH-47-16-1,1,47,16,4700,1650
SYNTH-47-17-1,1,47,17,4700,1750
SYNTH-47-18-1,1,47,18,4700,1850
SYNTH-47-19-1,1,47,19,4700,1950
SYNTH-47-20-1,1,47,20,4700,2050
SYNTH-47-21-1,1,47,21,4700,2150
SYNTH-47-22-1,1,47,22,4700,2250
SYNTH-47-23-1,1,47,23,4700,2350
SYNTH-47-24-1,1,47,24,4700,2450
SYNTH-47-25-1,1,47,25,4700,2550
SYNTH-47-26-1,1,47,26,4700,2650
SYNTH-47-27-1,1,47,27,4700,2750
SYNTH-47-28-1,1,47,28,4700,2850
SYNTH-47-29-1,1,47,29,4700,2950
SYNTH-47-30-1,1,47,30,4700,3050
SYNTH-47-31-1,1,47,31,4700,3150
SYNTH-47-32-1,1,47,32,4700,3250
SYNTH-47-33-1,1,47,33,4700,3350
SYNTH-47-34-1,1,47,34,4700,3450
SYNTH-47-35-1,1,47,35,4700,3550
SYNTH-47-36-1,1,47,36,4700,3650
SYNTH-47-37-1,1,47,37,4700,3750
SYNTH-47-38-1,1,47,38,4700,3850
SYNTH-47-39-1,1,47,39,4700,3950
SYNTH-47-40-1,1,47,40,4700,4050
SYNTH-47-41-1,1,47,41,4700,4150
SYNTH-47-42-1,1,47,42,4700,4250
SYNTH-47-43-1,1,47,43,4700,4350
SYNTH-47-44-1,1,47,44,4700,4450
SYNTH-47-45-1,1,47,45,4700,4550
SYNTH-47-46-1,1,47,46,4700,4650
SYNTH-47-47-1,1,47,47,4700,4750
SYNTH-47-48-1,1,47,48,4700,4850
SYNTH-47-49-1,1,47,49,4700,4950
SYNTH-47-50-1,1,47,50,4700,5050
SYNTH-48-1-1,1,48,1,4800,100
SYNTH-48-2-1,1,48,2,4800,200
SYNTH-48-3-1,1,48,3,4800,300
SYNTH-48-4-1,1,48,4,4800,400
SYNTH-48-5-1,1,48,5,4800,500
SYNTH-48-6-1,1,48,6,4800,600
SYNTH-48-7-1,1,48,7,4800,700
SYNTH-48-8-1,1,48,8,4800,800
SYNTH-48-9-1,1,48,9,4800,900
SYNTH-48-10-1,1,48,10,4800,1000
